Supplier,Product,Contract Length,Compliance,SLA,Delivery Time (days),Base Price,Additional Fees,Total Price,Price Volatility,Delivery Risk,Contract Risk,Market Price Trends_Increasing,Market Price Trends_Stable
Supplier_39,Cloud Storage,12,1,99.78648736418126,30,24565,1024,25589,0.1559063363647866,0.0,0.9387780289185976,1,0
Supplier_93,Cloud Storage,36,1,99.56548878489116,30,36576,1387,37963,0.050517201336944845,0.43333333333333335,1.159916689642091,1,0
Supplier_42,Cloud Storage,24,1,99.71749100232644,60,26637,707,27344,0.16592876107058568,0.10000000000000009,0.6785473414181606,0,1
Supplier_26,Cloud Storage,12,1,99.72088037910432,60,28243,3882,32125,0.14078733340690308,0.1499999999999999,0.5705614046246065,1,0
Supplier_99,Data Analytics Tool,24,1,99.96966393947719,30,22410,3294,25704,0.18913470741016092,0.0,0.945629677748997,0,1
Supplier_50,Cybersecurity Suite,12,1,99.71123256268541,90,21820,648,22468,0.0817854471513344,0.18888888888888888,0.442937121734436,1,0
Supplier_25,AI Software,12,1,99.76917789600235,60,39348,937,40285,0.13239396789012683,0.2333333333333334,0.5992935663104787,1,0
Supplier_24,Cloud Storage,24,1,99.76129318564676,45,22521,2702,25223,0.09297095616265415,0.04444444444444451,0.4763382934943662,0,1
Supplier_13,Cybersecurity Suite,36,0,99.81201324135172,45,38952,4249,43201,0.1261177394617087,0.11111111111111116,0.9328462213602992,1,0
Supplier_60,Cybersecurity Suite,12,1,99.86663408735262,45,25882,3661,29543,0.08991978120154748,0.22222222222222232,0.07608472676550726,1,0
Supplier_7,AI Software,12,1,99.61027051932372,60,21867,4401,26268,0.03772644928481497,0.050000000000000044,0.7011197008253482,0,1
Supplier_57,Data Analytics Tool,12,1,99.75907496535824,90,27465,4953,32418,0.10157948320067618,0.0,0.6869524413854383,0,1
Supplier_36,Database Management,36,0,99.90469967658485,90,31461,3745,35206,0.10571684028748847,0.0,0.7919065384222369,1,0
Supplier_45,Database Management,36,1,99.72692620978037,30,39583,3323,42906,0.16212076965203223,0.46666666666666656,0.5830186474441363,0,0
Supplier_20,Cybersecurity Suite,48,1,99.63644419772305,60,26103,3770,29873,0.14710414115871626,0.1333333333333333,1.708917744121454,0,1
Supplier_65,AI Software,24,0,99.82080744692459,90,32197,985,33182,0.13275832478828883,0.10000000000000009,0.9419914468838717,0,1
Supplier_8,Database Management,36,1,99.90364602394156,60,35424,699,36123,0.022677419110514508,0.0,0.06431922319358352,0,1
Supplier_16,Cybersecurity Suite,24,1,99.53093874353442,30,36053,4966,41019,0.14412325813274302,0.0,0.40237053954137436,1,0
Supplier_14,Data Analytics Tool,48,1,99.88062733686954,30,20240,2482,22722,0.10006103127090296,0.06666666666666665,0.5234590217211544,0,1
Supplier_76,Database Management,24,0,99.90260748715126,30,39824,1971,41795,0.17881990722123187,0.43333333333333335,0.529416657374443,0,1
Supplier_87,Cybersecurity Suite,36,1,99.72614623451841,45,24631,4843,29474,0.18397418682610855,0.0,0.5368682179706021,1,0
Supplier_15,Cybersecurity Suite,24,1,99.98181977184105,60,29599,2811,32410,0.011031318120357092,0.1166666666666667,0.9107949305099489,1,0
Supplier_92,Cloud Storage,36,1,99.88548708694658,30,31694,3873,35567,0.16412831207089576,0.33333333333333326,0.8465543224654029,0,1
Supplier_98,Data Analytics Tool,24,0,99.87909465679887,60,25077,2578,27655,0.007539478084534124,0.0,0.12749972667198572,1,0
Supplier_66,Cloud Storage,36,1,99.86644090146191,45,23768,2021,25789,0.07343392513900453,0.15555555555555545,0.0930303747408957,1,0
Supplier_32,AI Software,36,1,99.57379797057695,45,29142,1104,30246,0.10845999512421584,0.3555555555555556,0.7892673387566671,0,1
Supplier_87,Cloud Storage,24,1,99.60644313436197,30,27995,4348,32343,0.02962015972542549,0.16666666666666674,1.0321179724587828,0,1
Supplier_63,Cloud Storage,48,1,99.72735516441756,30,33276,3842,37118,0.14926276251381537,0.5,0.26637764143002385,0,0
Supplier_86,Database Management,12,0,99.62936213148014,90,39989,1917,41906,0.0016709408344277145,0.022222222222222143,0.8994530845538352,0,1
Supplier_51,Cybersecurity Suite,48,1,99.70346807644368,60,32746,4375,37121,0.03371980968680737,0.31666666666666665,0.9273664094615535,1,0
Supplier_25,Data Analytics Tool,24,0,99.93534741386223,30,31475,3433,34908,0.11615936597069515,0.06666666666666665,0.6026114383401626,0,0
Supplier_58,Cloud Storage,48,1,99.90392017702084,90,38557,1048,39605,0.14287751240745847,0.19999999999999996,1.0903025571135203,0,1
Supplier_63,Data Analytics Tool,36,0,99.80871954045519,60,26568,1338,27906,0.18332862053878324,0.1333333333333333,0.38394889426297263,0,1
Supplier_62,Cloud Storage,12,1,99.92047899318304,30,22601,4315,26916,0.14109933038692477,0.2333333333333334,0.7368168318297001,1,0
Supplier_22,AI Software,24,1,99.88404847061845,90,39041,1347,40388,0.1343558540509732,0.0,0.47594221754772414,0,0
Supplier_58,Cloud Storage,24,1,99.71020261660203,90,26080,4754,30834,0.07886822927013287,0.0,0.12258315650718299,0,0
Supplier_58,Database Management,24,0,99.59852192450447,60,33854,4968,38822,0.00025688510536028277,0.2333333333333334,1.1279342012370215,1,0
Supplier_86,Cybersecurity Suite,12,1,99.75195850960458,90,22159,2772,24931,0.02403185174712439,0.10000000000000009,0.4540965933775366,0,1
Supplier_49,AI Software,36,0,99.86075215243899,60,28313,3820,32133,0.10691090895120783,0.1499999999999999,0.9344870403224037,1,0
Supplier_52,Cloud Storage,24,1,99.7138456033775,60,24368,3058,27426,0.13502597716888395,0.25,0.36717381443129216,1,0
Supplier_42,Data Analytics Tool,48,1,99.8267182357941,60,21317,4811,26128,0.0834896567792925,0.1166666666666667,0.21888087857623467,1,0
Supplier_70,AI Software,24,1,99.54622043888261,45,33272,2496,35768,0.14613580230567805,0.06666666666666665,0.10053035869183591,0,1
Supplier_15,AI Software,24,1,99.86652232082199,90,21230,4173,25403,0.10437245906643576,0.21111111111111103,0.6962194794899244,0,1
Supplier_54,Cloud Storage,24,1,99.8982296737476,60,37517,2064,39581,0.014835239118862443,0.06666666666666665,0.6899643571263624,1,0
Supplier_60,AI Software,24,0,99.84635054933246,30,21301,4518,25819,0.03840325019358977,0.19999999999999996,0.33473532657927907,1,0
Supplier_97,Data Analytics Tool,36,1,99.97395915788792,45,35927,2340,38267,0.16799964464878858,0.1777777777777778,0.6954884591776503,0,1
Supplier_8,AI Software,48,1,99.90505950815572,45,21910,3791,25701,0.1449825493248879,0.0,0.698635589431956,0,1
Supplier_53,Data Analytics Tool,36,1,99.9425159266595,90,34904,3387,38291,0.17895239740249902,0.0888888888888888,0.7039359073278308,0,0
Supplier_60,Cloud Storage,48,0,99.95744983089425,60,28107,1226,29333,0.023511449824187316,0.1333333333333333,0.4925218540205084,1,0
Supplier_5,Cybersecurity Suite,24,1,99.89266051601817,90,38300,1744,40044,0.19804450692301478,0.022222222222222143,1.414886150121504,0,1
Supplier_68,AI Software,12,1,99.83038683258319,45,22757,3960,26717,0.041881342789986724,0.22222222222222232,0.4891965179806156,0,1
Supplier_6,Cybersecurity Suite,36,1,99.50280210486679,60,26464,4218,30682,0.0023559752573284022,0.1333333333333333,0.6502651934966381,0,1
Supplier_96,Data Analytics Tool,12,1,99.72825461907932,30,36562,1565,38127,0.19948458781071085,0.0,0.999380819010627,0,0
Supplier_94,AI Software,36,1,99.77986952632496,60,29088,782,29870,0.05621477708902263,0.16666666666666674,0.3076550873563365,1,0
Supplier_47,Database Management,24,0,99.64897483349952,45,35124,1581,36705,0.13360389050251198,0.2666666666666666,0.042334492518303346,1,0
Supplier_99,Cybersecurity Suite,36,0,99.6558711789827,30,34260,4385,38645,0.03533646283526104,0.03333333333333344,0.6335352936161702,1,0
Supplier_55,AI Software,24,1,99.97096811369798,60,29743,3381,33124,0.11604570643982835,0.1499999999999999,0.24853574392709288,0,1
Supplier_40,Cybersecurity Suite,36,0,99.93693832394933,30,28683,3084,31767,0.18080699729091187,0.6000000000000001,0.3041552544854651,0,0
Supplier_52,AI Software,24,1,99.91609771269583,30,20060,3470,23530,0.06403623348568772,0.3666666666666667,1.2708145216643212,1,0
Supplier_16,Cloud Storage,24,1,99.69894578283599,45,29269,1652,30921,0.13405079520887184,0.288888888888889,0.3272211831614539,0,1
Supplier_13,Cybersecurity Suite,48,0,99.50671228970037,30,22895,3997,26892,0.0375807177596833,0.5666666666666667,0.24219589201314218,0,1
Supplier_30,Database Management,24,0,99.5393089007633,90,35323,1447,36770,0.12495907974374505,0.07777777777777772,0.16905774913370575,1,0
Supplier_19,Database Management,48,0,99.65297622042662,45,32352,2217,34569,0.06729007036350203,0.06666666666666665,0.974858402181956,0,0
Supplier_17,Data Analytics Tool,24,1,99.50771402736788,90,31875,566,32441,0.04224165171759034,0.19999999999999996,0.12970625799002689,0,1
Supplier_63,AI Software,12,1,99.50840339313845,30,36969,1136,38105,0.06263641014072703,0.6000000000000001,0.4537537602503535,0,0
Supplier_19,Cybersecurity Suite,24,1,99.94913561780477,90,25823,813,26636,0.03576821370155987,0.10000000000000009,0.5069301160771944,1,0
Supplier_92,Data Analytics Tool,12,1,99.84601766603834,60,31962,3897,35859,0.18038322156757658,0.31666666666666665,0.6873899126857146,0,1
Supplier_58,Cybersecurity Suite,12,0,99.6513884351334,30,20534,1064,21598,0.07943737726342577,0.0,1.1332834823329954,0,1
Supplier_55,AI Software,24,1,99.56499584302446,60,39846,2101,41947,0.04905586099487347,0.30000000000000004,1.0107206729451748,0,1
Supplier_90,Database Management,12,0,99.75070150176859,90,24011,1325,25336,0.08968156820318658,0.0,0.04475143392623815,1,0
Supplier_90,Cloud Storage,48,1,99.50261961881864,60,39782,4170,43952,0.06410723336129912,0.16666666666666674,0.2964407247793972,0,1
Supplier_62,Database Management,36,1,99.95982273449049,30,22155,1525,23680,0.1488838507626652,0.06666666666666665,0.28013411877537975,0,1
Supplier_23,Data Analytics Tool,24,1,99.70325940850059,60,26957,2751,29708,0.1942439823770989,0.28333333333333344,0.14601690559210823,1,0
Supplier_9,Cloud Storage,12,1,99.69714412806628,90,29196,1304,30500,0.08760673133952937,0.07777777777777772,0.28917825385644313,1,0
Supplier_12,Data Analytics Tool,24,1,99.69139086771507,90,30691,2951,33642,0.17220667999444808,0.022222222222222143,0.3097653141429034,0,1
Supplier_1,AI Software,48,1,99.53397088189,90,33327,1891,35218,0.11317261471192391,0.12222222222222223,0.5218844619274783,1,0
Supplier_58,Cloud Storage,24,1,99.812777897498,30,22706,1735,24441,0.0314471330188467,0.5333333333333334,1.463704478926256,1,0
Supplier_1,Data Analytics Tool,24,0,99.85917177361789,90,20001,4532,24533,0.1381245484162683,0.18888888888888888,0.3811005136118141,1,0
Supplier_34,AI Software,12,1,99.83130144481827,30,29225,3780,33005,0.10268689942516403,0.2666666666666666,1.2194702313133812,0,0
Supplier_96,Database Management,48,0,99.5678333917314,60,37488,4049,41537,0.13012130465042068,0.25,0.33616533857958,0,1
Supplier_48,AI Software,36,0,99.78363168233744,90,34820,4700,39520,0.177937482514333,0.16666666666666674,0.29028367731476035,0,0
Supplier_89,Cybersecurity Suite,36,1,99.7790473972444,60,30891,4641,35532,0.08808691413120923,0.016666666666666607,0.7411880558570243,1,0
Supplier_1,AI Software,12,1,99.92552128609127,45,21861,1854,23715,0.18023552464347115,0.19999999999999996,0.023716360305790607,1,0
Supplier_16,AI Software,24,1,99.68577255260406,60,25269,2336,27605,0.150133802856331,0.16666666666666674,0.07978912363400037,1,0
Supplier_61,Cybersecurity Suite,12,1,99.68202811239313,45,31112,3392,34504,0.09772098517559696,0.288888888888889,0.41796954358652705,1,0
Supplier_64,Data Analytics Tool,12,1,99.8030782587719,60,35699,2996,38695,0.12064442713159274,0.0,0.9429127113917565,0,1
Supplier_63,Data Analytics Tool,12,0,99.81020560021476,30,28320,3083,31403,0.06511622650380229,0.5666666666666667,1.2215117798434236,1,0
Supplier_69,AI Software,24,0,99.72994976138963,60,36821,3058,39879,0.19671945994775486,0.0,0.28812656950055776,1,0
Supplier_22,Cybersecurity Suite,48,1,99.71709908754191,30,30740,4118,34858,0.1334702326100792,0.19999999999999996,0.8463180127808737,1,0
Supplier_93,Cybersecurity Suite,12,1,99.74213235861257,30,23129,2059,25188,0.00876937049932598,0.3999999999999999,0.732300770608181,0,1
Supplier_67,Database Management,24,1,99.92191219675662,90,37285,2007,39292,0.06532438114960175,0.11111111111111116,0.6109465257026532,0,0
Supplier_76,Data Analytics Tool,48,1,99.72597178161442,30,34380,4571,38951,0.1246628867518115,0.19999999999999996,0.8202929606091773,1,0
Supplier_26,Cloud Storage,12,0,99.96056657806521,45,31360,2563,33923,0.01126665555984796,0.3111111111111111,0.4041098477429571,0,1
Supplier_16,Data Analytics Tool,36,1,99.7469618441622,90,25398,4142,29540,0.004776838263828554,0.07777777777777772,0.22150105085385274,1,0
Supplier_51,Data Analytics Tool,48,1,99.96510833965863,90,25529,2500,28029,0.09000484790556051,0.022222222222222143,0.5120233891087593,1,0
Supplier_86,Database Management,12,0,99.90808763191585,60,23918,1794,25712,0.06653803593853401,0.2666666666666666,0.5488417555934738,1,0
Supplier_57,Cloud Storage,48,1,99.67759134808175,30,37451,4565,42016,0.08765972160663318,0.0,0.5383263720099121,1,0
Supplier_29,Database Management,48,1,99.92318429643534,30,36410,3252,39662,0.05253866197600104,0.5,0.5650737914801053,0,0
Supplier_78,Cloud Storage,48,0,99.55393100925855,45,26937,2253,29190,0.032943549388596186,0.022222222222222143,0.9487049182391808,0,1
Supplier_92,AI Software,48,1,99.95327311591807,60,27118,4710,31828,0.13782867139606755,0.1499999999999999,1.7022456230962315,1,0
Supplier_69,Cloud Storage,48,1,99.80950532239062,60,36931,2103,39034,0.1029142232535601,0.2666666666666666,1.0757170365589395,0,0
Supplier_47,Database Management,48,0,99.52665146677593,90,30860,1822,32682,0.04003084224987337,0.07777777777777772,0.8014168109086272,0,0
Supplier_94,Data Analytics Tool,12,1,99.81568579458889,90,25338,2941,28279,0.06391788525199966,0.07777777777777772,0.9434281072652854,1,0
Supplier_62,Cloud Storage,36,0,99.97738135053092,90,32472,1598,34070,0.11836158153266518,0.03333333333333344,0.29849464167940326,0,0
Supplier_69,Cloud Storage,24,1,99.53420232076117,45,23140,2005,25145,0.014445869654495569,0.3999999999999999,0.7651232614457395,0,1
Supplier_76,Cybersecurity Suite,48,1,99.77179697779223,45,27996,1626,29622,0.02949060185323591,0.19999999999999996,0.6950559456545848,0,0
Supplier_16,Data Analytics Tool,24,1,99.86641923138208,90,35489,796,36285,0.014649120821478024,0.0,0.8465344931234052,0,1
Supplier_90,AI Software,12,1,99.89702670748277,60,37974,3549,41523,0.1624634665428238,0.1166666666666667,1.3051657115227324,0,1
Supplier_90,Database Management,48,1,99.70277545800718,45,34201,2725,36926,0.15048184664240186,0.1333333333333333,0.7480347393415887,0,1
Supplier_48,AI Software,36,1,99.60004161399243,60,27776,4854,32630,0.15066258637585142,0.0,0.3389599052489162,1,0
Supplier_85,Data Analytics Tool,24,1,99.52074771659846,60,24943,4287,29230,0.1432650686952056,0.016666666666666607,0.7524138129765602,0,1
Supplier_39,Cloud Storage,48,0,99.78406581697763,30,32886,2596,35482,0.13387708473397383,0.06666666666666665,0.7317760950376724,0,1
Supplier_100,Cloud Storage,12,1,99.72192642443113,90,28997,4109,33106,0.095398383075635,0.0,0.664734008887724,0,1
Supplier_33,Data Analytics Tool,36,1,99.96488475362335,30,27798,2708,30506,0.128455632701423,0.10000000000000009,0.35135593465492676,0,1
Supplier_94,Cloud Storage,24,1,99.52969640478031,90,37741,675,38416,0.00767231095759493,0.0888888888888888,1.0648662578135715,1,0
Supplier_23,Cloud Storage,24,0,99.83584371828854,90,28092,3002,31094,0.12429288453135692,0.06666666666666665,0.3498616942224785,1,0
Supplier_10,Cloud Storage,48,1,99.51223344883883,60,23225,4499,27724,0.15557554110737545,0.0,1.2083240490779703,0,1
Supplier_69,Database Management,36,1,99.58400274658817,90,31810,2167,33977,0.10007167207687805,0.15555555555555545,0.367847181142801,1,0
Supplier_100,Database Management,36,1,99.72225370996219,60,34914,4871,39785,0.07150266568544739,0.03333333333333344,0.7552633226079402,0,0
Supplier_34,Cybersecurity Suite,36,1,99.7228874969734,60,22460,3045,25505,0.05548534696019583,0.18333333333333335,0.09993187705440965,1,0
Supplier_52,AI Software,36,0,99.83599326603748,90,28737,1175,29912,0.1285604100324165,0.022222222222222143,0.8050176932346278,0,1
Supplier_95,Data Analytics Tool,12,1,99.9460043870852,60,33920,2323,36243,0.13856023972598175,0.25,0.36988862564812486,1,0
Supplier_10,Data Analytics Tool,36,1,99.8131257578683,60,39112,1856,40968,0.17419351997250854,0.0,0.8485341590333424,0,1
Supplier_19,Data Analytics Tool,24,0,99.96723219794724,60,30754,3572,34326,0.06846681649219814,0.2333333333333334,0.7253896016618326,0,1
Supplier_58,Cybersecurity Suite,24,1,99.93199166354022,45,30833,3759,34592,0.1539544614771171,0.0,0.2096609221117004,0,1
Supplier_96,Database Management,12,1,99.78640489981008,60,23114,1046,24160,0.11227116483786759,0.0,0.88467498495335,0,0
Supplier_1,Cybersecurity Suite,24,0,99.90855805595022,45,37000,2583,39583,0.17656729813561584,0.3999999999999999,1.116224251606953,0,1
Supplier_69,Data Analytics Tool,24,1,99.81486302905857,45,35360,2540,37900,0.10556242165912416,0.33333333333333326,0.42872514175148146,0,1
Supplier_4,AI Software,36,1,99.53849333715263,60,37587,2252,39839,0.10352596567959345,0.0,0.18233518357821954,0,1
Supplier_16,Cloud Storage,24,1,99.86287671439716,60,29951,2115,32066,0.11557541628818183,0.016666666666666607,0.9423009379012067,0,0
Supplier_24,Database Management,12,0,99.546505136221,45,22565,2349,24914,0.1498630710284869,0.0,0.7550682041316251,1,0
Supplier_80,Database Management,36,1,99.79110056247916,45,23174,3142,26316,0.1929380957656922,0.06666666666666665,0.20802456273324887,0,1
Supplier_2,Cybersecurity Suite,48,1,99.84429370087052,60,39465,2100,41565,0.014712670843153131,0.0,0.3377107747242245,1,0
Supplier_92,Database Management,36,1,99.53259852802331,60,22630,3896,26526,0.010686920478203433,0.10000000000000009,1.0096742580880733,1,0
Supplier_32,Data Analytics Tool,12,1,99.613089380424,90,23161,4902,28063,0.1875100674814677,0.14444444444444438,0.8956776632153389,1,0
Supplier_91,Data Analytics Tool,36,1,99.9486793938082,45,24321,4105,28426,0.10597512510364122,0.19999999999999996,0.7657842927157243,0,1
Supplier_84,Cybersecurity Suite,36,1,99.80199410119411,45,33204,4299,37503,0.12298060291338722,0.3555555555555556,0.4412011022129324,0,0
Supplier_24,Data Analytics Tool,12,1,99.62068014921716,90,27099,1118,28217,0.09648472031894578,0.11111111111111116,0.7164762626421669,0,1
Supplier_12,AI Software,36,1,99.83843308786253,45,31360,1632,32992,0.0187314905214949,0.0888888888888888,0.3864937228639137,1,0
Supplier_50,Cybersecurity Suite,12,1,99.79242044578122,30,30313,2615,32928,0.1536178756837333,0.5333333333333334,0.41126291693819644,0,1
Supplier_35,AI Software,12,1,99.7457720929598,45,33502,2839,36341,0.1494449290177174,0.0,0.63267703484136,0,1
Supplier_33,Cloud Storage,48,1,99.97833161774416,90,25801,3239,29040,0.0623406642985624,0.12222222222222223,0.9760139255987942,0,1
Supplier_33,AI Software,24,1,99.83489235092968,30,34130,4776,38906,0.061247849045680085,0.5,0.3106009713953296,1,0
Supplier_61,Cloud Storage,24,1,99.68396614373728,60,34271,1987,36258,0.1675682761811037,0.2666666666666666,0.6609695922125396,0,1
Supplier_51,Cloud Storage,36,1,99.89203598171765,90,36075,2057,38132,0.014471451548265325,0.19999999999999996,0.6740013710698536,1,0
Supplier_43,AI Software,36,1,99.93344581353138,90,24151,2613,26764,0.17622102967131317,0.12222222222222223,0.5415062821224879,0,1
Supplier_12,Cybersecurity Suite,48,1,99.56135807416325,60,28911,1544,30455,0.051332337979182886,0.25,0.8434277957090492,1,0
Supplier_67,Data Analytics Tool,48,1,99.59827095914417,90,38984,2931,41915,0.11859694955109878,0.14444444444444438,0.9617427064695159,0,0
Supplier_65,Data Analytics Tool,48,1,99.60595123447261,45,32861,2082,34943,0.18719883580035557,0.2666666666666666,0.558297203862357,1,0
Supplier_33,Cloud Storage,12,1,99.8386937865994,60,20666,1808,22474,0.13562450030732928,0.08333333333333326,0.998421233923774,1,0
Supplier_40,Cloud Storage,48,0,99.79548938197611,90,36667,1101,37768,0.08288596249340732,0.19999999999999996,0.7524024537194672,1,0
Supplier_74,Cybersecurity Suite,48,0,99.8033058667023,60,25840,2120,27960,0.13790684178108303,0.016666666666666607,1.3639033162941132,0,1
Supplier_43,Database Management,36,1,99.96097891684785,60,23565,600,24165,0.06879592726327403,0.06666666666666665,0.6511977120953464,0,0
Supplier_44,AI Software,48,0,99.88019665107558,60,30426,4771,35197,0.05545168326983723,0.016666666666666607,0.8562851280467623,0,1
Supplier_29,Cloud Storage,12,0,99.56268909301077,30,37849,737,38586,0.19933665558693595,0.0,0.11238297492870941,1,0
Supplier_13,Data Analytics Tool,12,1,99.67027847038834,90,27366,4525,31891,0.15015804623595755,0.06666666666666665,0.3477378355593156,1,0
Supplier_12,Cybersecurity Suite,36,0,99.71334288662611,30,35630,3418,39048,0.12894399547636354,0.33333333333333326,0.8764209436044927,0,1
Supplier_95,AI Software,48,0,99.69402117848632,90,27382,3042,30424,0.07105792864386376,0.21111111111111103,0.40165521126689224,0,1
Supplier_46,Cybersecurity Suite,48,1,99.82796121848932,45,36149,2503,38652,0.009832165831009633,0.33333333333333326,0.07824209858002273,1,0
Supplier_2,AI Software,12,0,99.93702762059571,45,35871,2037,37908,0.006211375207031123,0.2666666666666666,0.788118939945219,0,0
Supplier_35,AI Software,48,1,99.64996521712617,45,33273,1254,34527,0.11083625108975977,0.0,1.0354861556432962,0,0
Supplier_87,Cloud Storage,48,1,99.77041979684638,90,20992,3868,24860,0.15240654420781022,0.15555555555555545,0.1626522181899006,1,0
Supplier_81,Cybersecurity Suite,48,1,99.88681061673765,60,26858,2758,29616,0.10747583808877102,0.1499999999999999,0.8543459827827155,1,0
Supplier_90,Cybersecurity Suite,24,0,99.70394684883422,60,22121,4165,26286,0.16815701438782293,0.0,0.6867677955971696,0,0
Supplier_8,Data Analytics Tool,36,1,99.58237788291565,30,32388,4735,37123,0.006685306618644327,0.2333333333333334,0.7200826832165839,0,1
Supplier_93,Data Analytics Tool,24,1,99.73272597297924,30,38607,1040,39647,0.07335041528518803,0.43333333333333335,1.030250192781385,0,1
Supplier_26,Cloud Storage,36,1,99.52705903516409,45,39572,769,40341,0.047414078234835615,0.1333333333333333,0.9192492493189658,1,0
Supplier_74,Cloud Storage,12,1,99.96176789246111,30,39621,3960,43581,0.08945459363142441,0.5666666666666667,0.3939939562233972,0,0
Supplier_90,Database Management,48,1,99.53666239054553,90,24136,3908,28044,0.014475278638824496,0.16666666666666674,0.28485267661061364,0,0
Supplier_34,Data Analytics Tool,36,1,99.71484379047278,90,36727,1005,37732,0.19082632831421453,0.0,0.5051640182933148,1,0
Supplier_7,AI Software,24,1,99.75964181793337,30,32653,1629,34282,0.04465108021387219,0.0,0.7313307926731758,0,1
Supplier_68,Cybersecurity Suite,48,1,99.98279887782077,30,35479,2579,38058,0.18446155509671697,0.03333333333333344,0.8055808264412336,1,0
Supplier_58,Cloud Storage,12,1,99.581350693585,30,24823,3645,28468,0.08517863100733636,0.1333333333333333,0.7913527236523344,0,1
Supplier_75,Cybersecurity Suite,36,1,99.55607144412005,30,24920,3742,28662,0.19710482665104362,0.33333333333333326,0.5813665572045749,0,1
Supplier_29,Cybersecurity Suite,36,0,99.50426601206064,45,39585,861,40446,0.11081167669204216,0.04444444444444451,0.7807854833654764,1,0
Supplier_36,Database Management,36,1,99.57623000406596,45,25471,4220,29691,0.1861665728351615,0.06666666666666665,0.691773458293671,0,1
Supplier_89,Data Analytics Tool,48,0,99.60156375974316,30,37272,1956,39228,0.001069797738844569,0.0,0.05006452709329434,0,0
Supplier_21,Cloud Storage,24,0,99.80898466137572,90,29533,4567,34100,0.14964776123618004,0.16666666666666674,0.8736338226347001,1,0
Supplier_36,Cybersecurity Suite,24,0,99.60765632729178,45,27127,4695,31822,0.1806101306205031,0.33333333333333326,0.8755544937627696,1,0
Supplier_10,Cloud Storage,36,1,99.51005519921738,90,23720,2181,25901,0.027944113395790816,0.022222222222222143,0.2466884297439973,0,1
Supplier_73,AI Software,12,1,99.90504298929622,60,39267,1552,40819,0.0192251703464303,0.31666666666666665,0.6953189496243846,0,1
Supplier_24,Database Management,12,0,99.67914189349194,90,35696,3009,38705,0.08491452143719112,0.011111111111111072,0.40944793762730913,0,1
Supplier_64,AI Software,24,0,99.67331137642456,30,38799,1181,39980,0.18673578122658704,0.30000000000000004,1.0763139699155089,0,0
Supplier_99,Cloud Storage,12,1,99.64821472429229,60,39385,4432,43817,0.10847731203808775,0.25,0.49797979466226955,0,0
Supplier_49,Cloud Storage,24,1,99.97793290580174,45,38122,2629,40751,0.10549129274434643,0.0,0.2118713466693593,1,0
Supplier_99,Data Analytics Tool,36,1,99.58335655448154,45,21364,4516,25880,0.028225223659864376,0.24444444444444446,0.5006556405607441,0,1
Supplier_36,Cybersecurity Suite,24,1,99.94013665133708,60,22708,3802,26510,0.0001579022186437573,0.08333333333333326,0.5780750491848317,0,0
Supplier_82,Cybersecurity Suite,24,1,99.88063363274854,90,32982,1219,34201,0.16202801814909226,0.03333333333333344,0.5759383754032934,0,1
Supplier_96,AI Software,36,0,99.53747517819467,45,37308,574,37882,0.017514912597247644,0.0,0.7348727557587553,0,1
Supplier_24,Database Management,12,1,99.98349725973542,30,20151,1793,21944,0.1267699637470648,0.6333333333333333,0.8765981188350187,1,0
Supplier_23,Cybersecurity Suite,24,1,99.63296932213412,60,37296,2422,39718,0.1829232909030383,0.06666666666666665,0.9124850542303685,0,0
Supplier_62,Data Analytics Tool,24,0,99.54830563424098,30,22321,4657,26978,0.04173038263168621,0.30000000000000004,1.065974064654112,0,1
Supplier_96,AI Software,36,1,99.90636397472161,60,33865,819,34684,0.13305456724738216,0.1333333333333333,0.6621404732699008,0,1
Supplier_37,AI Software,12,0,99.84627101150207,45,20495,2649,23144,0.015739715341501894,0.0,0.7491440152414512,0,0
Supplier_12,Data Analytics Tool,24,1,99.80243721488017,90,31987,1952,33939,0.1207510287675226,0.16666666666666674,1.1491124568882471,0,1
Supplier_55,Database Management,36,1,99.57643062321247,60,22148,2055,24203,0.03278634419064055,0.2333333333333334,0.9986173191643847,0,1
Supplier_13,Data Analytics Tool,24,1,99.73446309696541,60,20556,4707,25263,0.1471907121030356,0.0,0.23540724884152664,1,0
Supplier_23,Database Management,48,1,99.88247245317473,30,33393,3532,36925,0.06024625895878164,0.19999999999999996,0.7269798713458154,0,0
Supplier_89,Data Analytics Tool,36,1,99.64877572969048,45,21552,960,22512,0.09267820176092925,0.0,0.37803106223319516,1,0
Supplier_99,Data Analytics Tool,12,0,99.65272801597237,30,38504,1386,39890,0.11988610840552434,0.6000000000000001,0.20810819688621324,0,0
Supplier_30,Cloud Storage,12,0,99.50153904396358,45,23085,4033,27118,0.034254682133247914,0.3111111111111111,0.009252522435902355,1,0
Supplier_17,AI Software,12,1,99.58537926680623,30,39888,4436,44324,0.14832756372352418,0.0,0.46056600756225574,0,1
Supplier_62,Data Analytics Tool,12,1,99.9289487563097,60,20156,1615,21771,0.060528068127362916,0.0,0.4883349130043346,0,0
Supplier_84,Data Analytics Tool,24,0,99.71645578090248,30,28926,1575,30501,0.13247437198255071,0.6000000000000001,0.022569696573442655,1,0
Supplier_89,Cybersecurity Suite,24,1,99.98227490462487,90,27162,4376,31538,0.03165661013987473,0.05555555555555558,0.6869274167743025,0,1
